226	453	971	4233	0.986	Nature and the Environment
230	413	276	844	0.982	THEME
719	932	2176	4334	0.958	Unit 1  Hibernation
1261	1536	4132	5490	0.949	 hibernate  weather
1425	1616	4136	4695	1.000	shelter
1505	1701	4888	5715	0.964	 underground
1523	1674	984	1877	0.993	New Words
1581	1776	4097	4712	0.957	 climate
1656	1829	4879	5420	0.957	 include
1794	1949	764	1925	0.998	Fill in the blanks.
2038	2198	760	2114	1.000	1. A cave can be good
2038	2207	3481	4699	0.992	during bad weather.
2242	2411	751	2277	0.989	2. We had some very dry
2247	2398	3640	5723	0.984	from March to May; it didn't rain
2460	2593	914	1987	0.973	for three months!
2647	2824	747	3569	0.998	3. Polar bears and penguins live in a very cold
2855	3029	747	1419	0.994	4. Reptiles
2878	3011	2769	4413	0.989	snakes, lizards, and turtles.
3073	3220	769	2839	0.999	5. Some spiders live in small holes
3268	3428	756	1811	0.999	6. When animals
3260	3455	3116	5112	0.989	, they look like they are sleeping.
3668	3841	980	3108	0.996	Understanding the Context
3682	3819	3490	3912	0.992	Track1
3939	4108	756	2949	0.994	Listen and answer the questions.
4188	4357	760	5776	0.991	1. What can happen to hibernating animals when the winters are not cold enough?
4392	4570	918	2554	0.975	(a) They sleep until spring.
4610	4770	923	3473	0.993	(b) They dig deeper into their hiding place.
4805	4983	910	3596	0.984	(c) They wake up and use too much energy.
5014	5174	918	2334	0.997	(d) They get sick easily.
5276	5445	751	4145	0.992	2. According to the passage, why do animals hibernate?
5485	5649	918	2690	0.984	(a) To escape the winter cold
5480	5649	3218	5055	0.987	(b) To search for enough food
5680	5853	914	2044	0.961	(c) To find a mate
5685	5862	3218	5126	0.998	(d) To give birth to their young
6093	6240	980	2264	0.999	Focus on Details
6115	6240	2686	3051	0.948	Track 1
6378	6524	764	3108	0.996	Listen and write the missing words.
6609	6764	764	2079	1.000	1. Many animals find
6804	6982	910	1767	1.000	underground.
7013	7168	756	2316	0.984	2. Animals that hibernate
7195	7412	896	3600	0.991	cold-blooded animals, such as lizards, frogs,
7435	7581	910	1635	1.000	and snakes.
7634	7803	760	3182	0.999	3. They eat lots of food just before they
7839	7990	756	2721	0.980	4. There are also animals in hot
7848	7994	4022	5262	0.996	that escape the heat.
8412	8572	417	896	0.965	8Unit 1
