217	484	949	3345	0.999	Travel and Transport
239	408	285	844	0.993	THEME
697	963	2330	4088	0.965	Unit 36 Moving
1270	1523	4136	5486	0.972	suitcase container
1430	1598	4150	4616	0.999	truck
1492	1687	4818	5587	0.983	moving van
1523	1674	984	1881	0.984	New Words
1594	1767	4150	4620	0.965	 cargo
1643	1807	4800	5205	0.902	 haul
1781	1936	764	1925	0.997	Fill in the blanks.
2012	2171	756	1481	0.999	1. We use a
2016	2176	2461	4677	0.987	to carry our clothes when we travel.
2203	2389	751	1688	0.985	2. A very large
2211	2376	2659	4950	0.995	can have as many as eighteen wheels.
2411	2571	764	1956	0.981	3. Can you help me
2411	2567	2936	5952	0.998	some furniture from my old office to my new one?
2607	2749	756	1046	0.904	4. A
2602	2767	2009	5952	0.523	 ro p  hos on psn s    e sts
2802	2958	923	2105	1.000	when people move.
2989	3157	764	2752	0.996	5. For lots of heavy items, rent a
2984	3162	3741	4945	0.977	and send it by ship.
3180	3353	760	4567	0.990	6. Items being transported on a ship, truck, or plane are called
3553	3735	975	3112	0.984	Understanding the Context
3588	3713	3481	3917	0.994	Track36
3828	3984	760	2941	0.969	Listen and answer the questions.
4055	4228	760	2905	0.983	1. What is Sheena trying to decide?
4259	4419	918	2514	0.969	(a)  Which city to move to
4254	4423	3130	5024	0.997	(b) How many suitcases to buy
4445	4619	914	2756	0.984	(c) Which cargo plane to take
4441	4619	3125	5341	0.992	(d) How to transport her belongings
4703	4863	760	2703	0.999	2. How will Mark help Sheena?
4907	5054	927	4150	0.989	(a) He will transport her furniture in his cargo plane.
5076	5267	914	3503	0.981	(b) He will lend her his truck on Saturday.
5280	5449	914	4000	0.986	(c) He will rent his truck to her at a discount rate.
5476	5649	918	4365	0.983	(d) He will use his truck to transport some of her things.
5853	6013	975	2277	0.966	Focus on Details
5885	6009	2646	3072	0.995	Track36
6129	6284	760	3108	0.982	Listen and write the missing words.
6351	6515	760	3059	0.995	1. Where are you going with all those
6564	6666	2136	2206	0.715	?
6733	6911	760	2198	0.987	2. I considered hiring a
6937	7093	918	3257	0.986	but someone told me it might be more
7133	7292	914	3345	0.991	convenient to rent a huge container and
7324	7497	914	2308	1.000	ship everything across.
7510	7688	751	5732	0.999	3. Well, when my sister and brother-in-law moved to Dallas last year, they sent all
7706	7874	914	3002	0.989	their furniture and heavy items by
7706	7888	4264	4651	1.000	flight.
7910	8083	760	2035	0.980	4. He can rent you a
7910	8065	3292	4422	0.996	at a discount rate.
8425	8563	5697	6357	0.966	Unit 36 113
