595	843	2105	4514	0.978	Unit 2 Falling Leaves
1301	1439	4189	4629	0.998	sense
1328	1536	4884	5600	0.976	 chlorophyll
1434	1607	4150	4708	0.961	 survive
1492	1643	4875	5257	1.000	fade
1510	1683	1041	1947	0.984	New Words
1585	1754	4150	4651	0.999	reveal
1652	1834	4862	5411	0.942	 migrate
1789	1945	826	1987	0.997	Fill in the blanks.
2029	2189	826	2031	0.987	1. Dogs can usually
2034	2185	3213	5222	0.999	an earthquake before it happens.
2220	2398	2140	3719	0.997	gives leaves a green color.
2234	2367	822	971	1.000	2.
2425	2580	822	1833	0.998	3. Some animals
2411	2602	3011	4616	1.000	the winter by hibernating.
2629	2793	822	2914	0.998	4. The bright green dress began to
2629	2775	4110	5754	0.999	after it was washed several
2833	2989	971	1367	1.000	times.
3020	3197	4264	5684	0.998	the thief's hiding place.
3033	3184	826	3081	0.969	5. The policemen opened the door to
3220	3380	822	2681	0.988	6. Birds and butterflies usually
3220	3388	3864	5869	0.999	to warmer climates when winter
3428	3593	962	1424	0.949	is near.
3810	3984	1041	3160	0.999	Understanding the Context
3833	3957	3591	3961	0.997	Track2
4086	4241	826	3015	0.986	Listen and answer the questions.
4321	4494	826	5187	0.996	1. According to the passage, why do the leaves on a tree die in autumn?
4534	4681	989	2857	0.985	(a) Because they change colors
4725	4881	989	3086	0.994	(b) Because they make chlorophyll
4921	5081	984	3899	0.983	(c) Because the tree blocks their food and water
5125	5280	984	2760	0.995	(d) Because animals eat them
5392	5538	826	3165	0.977	2. What do many birds do in autumn?
5569	5747	975	2171	0.990	(a) Eat lots of food
5587	5751	2492	3213	0.994	(b) Migrate
5787	5942	980	1824	0.962	(c) Hibernate
5773	5947	2488	3393	0.989	(d) Build nests
6164	6338	1037	2338	0.989	Focus on Details
6178	6298	2743	3108	0.996	Track2
6449	6600	826	3182	0.993	Listen and write the missing words.
6688	6826	826	1327	0.995	1. Trees
6671	6848	2699	3596	0.976	these changes,
6879	7053	971	3547	0.992	so they start preparing for colder weather.
7088	7213	826	949	1.000	2.
7079	7230	2316	5275	0.988	 works with the sun to help the trees make food.
7279	7430	822	1274	0.961	3. This
7284	7439	2664	5723	0.995	other colors, like red and yellow, that were always
7479	7630	971	1639	0.989	in the leaf.
7679	7843	826	2334	0.992	4. Each year, many birds
7670	7848	3719	5728	0.988	 south to warmer climates during
7910	8030	980	1494	1.000	autumn.
8425	8563	5745	6264	0.904	Unit 2 11
