635	1012	162	386	0.922	Unit 
1709	1887	1033	1521	0.948	pnol 10
1718	1887	2303	2809	0.963	? These
1763	1878	4506	4725	0.999	are
1958	2131	1982	3037	1.000	dark noise. Dark
1967	2118	5618	5789	0.804	J0
2198	2376	2009	2743	0.999	that bother
2198	2411	4466	5033	0.992	that you
2438	2651	4449	4888	0.941	 doing.
2505	2602	2272	2444	0.999	on
2673	2886	4431	5011	0.995	; in fact,
2691	2864	1332	2092	1.000	White noise
2949	3100	1899	2413	0.993	can't be
2935	3109	3908	4558	0.992	all. White
3189	3366	1033	1776	0.991	made up of
3193	3344	3864	4708	1.000	of sound that
3433	3588	2699	2875	0.999	of
3437	3606	4523	4712	1.000	by
3664	3846	2053	2461	0.953	of the
3659	3855	4871	5781	0.958	. It's like being
3926	4095	2721	3402	0.999	and seeing
3948	4099	5297	5776	1.000	coming
4157	4352	2110	2708	0.993	. It might
4157	4339	4119	4809	0.960	down. But
4170	4334	1033	1494	1.000	toward
4401	4596	1806	2145	1.000	send
4423	4579	5213	5763	0.992	, toward
4450	4583	3033	3666	0.962	, or many
4654	4814	1037	1257	1.000	the
4654	4810	2690	3609	0.980	 it wouldn't be
4654	4836	5253	5772	1.000	because
4899	5058	3323	4075	0.998	would hit it
5147	5316	1661	1956	0.999	size.
5378	5556	2686	3257	0.976	does this
5400	5560	1340	1565	1.000	My
5392	5560	4704	5029	0.876	As a
5636	5791	2057	2286	0.999	the
5631	5800	3560	3820	0.911	 the
5636	5796	4857	5759	1.000	determines the
5876	6044	3253	3772	0.954	 Then it
6124	6302	1033	1969	0.996	in the opposite
6129	6284	5332	5798	0.999	out the
6369	6546	1929	2813	0.963	sound. I hope
6360	6560	4295	4866	0.958	 will give
6622	6791	3684	4277	0.999	to people
6857	7039	1855	2308	1.000	places.
8412	8572	347	901	0.995	28Unit 7
