413	981	6159	6484	1.000	Unit 27
1523	1678	1037	2053	0.994	True or False
1536	1656	2457	2879	0.995	Track27
1816	1949	835	4435	0.989	Listen and mark the sentences as T (True) or F (False).
2060	2234	1534	3134	0.998	Sy's given name is Sarang.
2074	2203	826	989	1.000	1.
2282	2429	817	984	1.000	2.
2278	2438	1507	3152	0.990	 Jennifer's nickname is Jen.
2496	2651	817	989	0.998	3.
2491	2656	1503	4633	0.983	 Jennifer was named after her father's grandmother.
2709	2869	1521	5161	0.994	 In India, it is very common to name children after relatives.
2713	2864	813	975	1.000	4.
2913	3104	1534	4352	0.984	George Foreman has five boys named George.
2935	3073	826	971	1.000	5.
3966	4090	4136	4453	0.867	KADISOI
4015	4215	4611	4809	1.000	2
4161	4343	5425	5644	0.794	51
4699	4850	1024	1714	1.000	Dictation
4716	4836	2092	2519	0.995	Track27
4978	5143	826	2883	0.996	Listen and complete the dialog.
5347	5516	822	1494	0.975	W: Sy, do
5338	5507	2919	3380	0.947	a local
5347	5507	5337	5833	0.998	that we
5569	5742	4154	4875	0.998	for our trip
5609	5720	1107	1336	0.999	can
6013	6187	813	1710	0.982	M: Sure, Jen,
6227	6395	2835	3147	0.999	that
6235	6391	817	1248	0.923	W: It
6235	6409	4620	5833	0.956	 is Sarang Patel, but
6457	6640	4651	5156	0.999	was Sy!
6484	6640	2505	2844	1.000	your
6675	6857	813	1419	0.974	M: Sy is
6684	6848	2985	3881	0.985	, and Sarang is
6893	7084	2264	3029	0.951	“navigator"
6897	7057	3464	4092	0.992	Hindi. At
6897	7079	5460	5855	0.959	I was
6915	7053	1094	1239	0.996	It
7115	7297	5618	5851	1.000	for
7137	7288	1916	2699	0.976	, things were
7337	7519	2677	3468	0.999	in India. My
7399	7492	5508	5842	0.979	a son
8425	8563	5693	6269	0.967	Unit 27 87
