546	679	224	373	0.999	5
635	1017	158	391	1.000	Unit
1705	1923	5552	5807	0.924	,by
1727	1887	1046	2013	0.997	Although we've
1718	1892	4185	4721	0.999	showers
1945	2118	4822	5789	0.982	out, and Friday
2380	2544	1028	1336	1.000	This
2376	2558	3226	3675	1.000	should
2389	2549	5574	5798	1.000	the
2593	2793	3094	3503	0.939	, with
2616	2771	1037	1288	1.000	end
2842	3002	1872	3116	0.980	55 to 75 degrees, so
3051	3228	1855	3609	0.985	umbrellas. Back to you, Sue.
3286	3433	756	1046	0.994	W1:
3286	3451	2853	3565	0.998	, Barry. On
3499	3668	1033	2725	0.987	Thursday Six o'clock News
3539	3659	3706	3921	0.992	we
4068	4210	751	1169	0.983	Part II
4272	4450	751	1560	0.994	M2: Did you
4290	4454	5130	5776	0.952	, Jenny? It
4494	4663	2598	3037	0.999	it'll be
4739	4899	1631	2470	0.969	, so we won't
4934	5107	2044	2378	0.998	lake.
5174	5325	760	1433	0.994	W2: That's
5178	5320	3732	4062	0.960	!I'm
5396	5578	2290	2910	0.989	to getting
5392	5565	5512	5794	1.000	and
5614	5778	3442	4374	0.999	stars. But we'd
5831	6004	3200	4550	0.998	tonight, Paul, if we're
6058	6227	3442	4466	1.000	right after work.
6289	6440	760	1635	0.989	M2: Yes, we'll
6275	6466	3837	4774	0.999	, sleeping bags,
6506	6662	1037	2193	1.000	stove, and a cooler
6506	6662	3947	4418	0.997	.What
6724	6884	756	1349	0.996	W2: Let's
6742	6875	3565	3815	1.000	and
6942	7128	2259	3240	0.996	on the way out.
7164	7337	2580	2967	0.993	Well,
7177	7324	756	1050	0.999	M2:
7177	7319	5653	5785	0.999	if
7395	7568	3881	4695	0.999	by 5:00 p.m.
7426	7546	1046	1587	0.990	we want
8416	8572	347	896	0.935	22  Unit 5
