421	1030	6154	6488	0.999	Unit 40
1718	1883	2422	2620	0.997	of
1745	1878	5244	5829	1.000	activities.
1967	2136	817	1428	0.967	There are
1958	2145	4154	4576	0.999	shows
2207	2371	2215	2791	0.978	We have
2211	2367	5121	5829	0.998	and a KTV
2438	2638	4264	4866	0.999	each day
2456	2611	822	1336	0.997	bar. For
2496	2616	2193	2404	0.996	we
2673	2891	5350	5855	1.000	Mickey
2700	2864	3130	3393	1.000	TV
2940	3117	822	2883	0.986	Mouse, Goofy, and Elmo. Playing
2944	3122	5187	5838	1.000	characters
3189	3348	808	1121	0.982	isn't
3175	3357	3996	4528	1.000	children
3415	3619	1784	2198	0.913	. They
3446	3602	4624	5196	0.988	, swim in
3668	3859	3539	4092	0.932	, or take
3677	3837	1244	1846	0.950	our three
3921	4081	1446	2395	0.996	classes. There's
3930	4077	4369	5200	0.971	, the kids can
4170	4334	2954	4479	0.977	each day. Mom and Dad
4392	4614	5539	5864	0.999	ship
4419	4579	1622	2708	0.970	, or rest in lounge
4459	4561	3837	4013	0.999	on
4654	4819	817	1156	1.000	deck.
4907	5058	1116	1345	1.000	On
4899	5076	4066	4805	0.999	, swim, and
4921	5094	2316	2690	0.867	, you
5147	5316	2624	3262	0.999	while you
5143	5303	4255	4849	0.997	all about
5387	5547	1899	2259	1.000	With
5436	5551	5666	5855	1.000	on
5631	5805	1842	2822	0.997	each day, you'll
5631	5796	4778	5253	0.997	of time
5867	6049	1784	2123	1.000	each
5867	6044	3077	3741	0.988	. Does this
5916	5987	5789	5838	0.885	2
6124	6280	2545	2760	0.875	it's
6133	6289	817	1349	0.973	It is! So,
6155	6293	5209	5829	0.999	your next
6364	6537	3701	5328	0.997	Family Cruise Line. It will
6600	6777	3182	3464	1.000	will
6604	6799	4475	4932	1.000	forget!
6640	6795	1828	2171	1.000	your
8416	8567	5697	6357	0.926	Unit 40 127
