635	1017	158	391	0.906	Unit 
1701	1927	3833	4312	0.994	, frogs,
1967	2136	756	2053	1.000	Many warm-blooded
1976	2136	4888	5781	0.999	, such as mice,
2207	2389	2250	3235	0.998	squirrels. When
2451	2629	1995	2901	0.951	they seem like
2709	2855	760	2061	1.000	at all. Warm-blooded
2944	3104	747	2101	0.997	touch. However, their
2989	3109	5372	5789	0.999	warm.
3180	3362	747	1512	1.000	Hibernating
3189	3353	5152	5785	1.000	heartbeat.
3419	3624	729	1103	1.000	They
3433	3610	2910	3925	0.989	breathing. Extra
3664	3846	1965	2461	0.999	in their
3664	3864	5090	5803	0.998	alive. They
3921	4090	3138	3846	0.962	 just before
4161	4334	4079	4620	0.992	cold are
4175	4326	1059	1551	0.999	Winters
4406	4583	2567	3701	0.994	animals. They can
4650	4823	3152	3534	1.000	when
4694	4801	1191	1323	1.000	in
4899	5072	5275	5794	1.000	around.
4912	5054	756	1512	0.999	warm. Then
5143	5320	747	1213	1.000	During
5143	5307	5060	5794	0.999	food. These
5152	5312	2352	2708	1.000	there
5374	5574	4950	5785	0.989	weak. If they
5414	5583	3033	3341	0.999	very
5636	5800	3903	4176	1.000	and
5871	6062	747	1538	0.994	they can die.
6124	6280	1055	1573	0.999	Animals
6124	6284	4849	5794	0.999	cold. There are
6360	6533	4457	4761	1.000	that
6404	6515	2541	2672	0.999	in
6613	6786	1376	2176	0.999	heat. During
6853	7044	747	1384	0.999	they sleep
6857	7017	2818	3147	1.000	This
6879	7013	4387	5086	1.000	aestivation.
8416	8572	351	892	0.932	10 Unit 1
