595	839	1525	4980	0.942	Unit 14  Ludwig van Beethoven
1296	1447	4172	4682	0.999	genius
1341	1541	4963	5556	0.959	 complex
1416	1603	4114	4589	1.000	deaf
1510	1683	1041	1947	0.984	New Words
1510	1696	4941	5552	1.000	compose
1590	1852	4163	5565	0.956	 symphony  orchestra
1794	1949	826	1991	0.995	Fill in the blanks.
2043	2185	826	2954	0.999	1. Albert Einstein was considered a
2051	2203	4202	4853	0.996	at physics.
2247	2393	822	1582	0.964	2. When we
2238	2416	2787	5578	0.998	music, we imagine it, and then write it down.
2447	2602	813	1186	0.930	3. An
2456	2616	2404	5658	0.994	is made up of many different people playing different
2660	2802	989	2242	1.000	musical instruments.
2847	3020	808	1138	0.999	4.A
2860	3024	2316	6040	0.988	is a complex piece of music written for different instruments.
3060	3220	817	1129	1.000	5.A
3069	3237	2316	3547	0.969	 person cannot hear.
3268	3455	826	2536	0.987	6. That symphony gets very
3268	3437	3741	6084	0.982	at the end. It must be difficult to play!
3668	3833	1037	3165	1.000	Understanding the Context
3695	3833	3556	4005	0.994	Track14
3935	4108	822	3015	0.987	Listen and answer the questions.
4188	4352	826	5592	0.991	1. According to the speaker, how did Beethoven first compose his symphonies?
4388	4570	3530	5284	0.970	(b) He wrote them on paper.
4392	4557	984	3072	0.998	(a) He imagined them in his head.
4596	4756	984	3007	0.973	(c) He hummed them to his wife.
4596	4770	3530	5385	0.999	(d) He recorded them on tape.
4876	5023	826	3859	0.991	2. What happened to Beethoven when he was 28?
5072	5227	984	2066	0.990	(a) His wife died.
5085	5232	3543	6009	0.986	(b) He gave his first public performance.
5280	5449	980	3288	0.981	(c) He composed his Fifth Symphony.
5280	5436	3534	5086	0.996	(d) He started to go deaf.
5671	5831	1041	2330	0.987	Focus on Details
5698	5836	2708	3160	0.992	Track14
5960	6111	826	3182	0.993	Listen and write the missing words.
6191	6355	826	3266	0.999	1. Ludwig van Beethoven was a musical
6613	6764	826	3424	0.987	2. Beethoven was the first composer to use
6822	6968	980	1929	1.000	trombones in a
7017	7195	822	2325	0.994	3. A symphony is a very
7208	7395	967	2162	0.997	and beautiful song.
7430	7586	822	3578	0.983	4. But he continued to compose music and to
7634	7786	971	1490	1.000	lead the
8425	8563	5697	6273	0.987	Unit 1447
