399	950	6172	6480	0.976	Unit 21
1523	1692	1024	1780	0.999	Summary
1550	1674	2176	2606	0.995	Track21
1821	1954	835	3521	0.990	Listen and order the sentences from 1-5.
2065	2229	1525	5833	0.996	I try to imagine pictures in my mind, so the numbers aren't just figures
2074	2203	826	989	1.000	1.
2274	2456	1538	4510	0.994	on a page, but something I can apply to real life.
2500	2651	813	971	1.000	2.
2496	2664	1525	5530	0.991	 But how do you apply this technique to multiplying and dividing?
2704	2886	1516	5477	0.989	 I'm really having trouble figuring out this arithmetic assignment.
2713	2869	817	984	0.999	3.
2918	3104	1521	5530	0.995	Then I add two more fields to my picture, and I have the answer!
2931	3086	813	984	1.000	4.
3149	3300	822	984	1.000	5.
3140	3317	1521	5860	0.985	 If the equation is 200 times 30, 1 imagine 10 groups of people standing
3357	3535	1534	4013	0.983	in a field with a sign next to each group.
4694	4859	1015	1718	0.999	Dictation
4708	4832	2088	2519	0.995	Track21
4974	5152	826	2883	0.999	Listen and complete the dialog.
5334	5534	4567	5011	1.000	doing?
5352	5503	835	1459	0.983	B:Hello
5360	5511	2466	3270	0.959	, Terry. How
5587	5765	2743	3411	0.961	. I'm really
5596	5747	826	1389	0.984	G: Not
5591	5782	5354	5864	0.949	figuring
5840	5991	2483	3121	1.000	arithmetic
5831	6004	4295	4695	0.973	. I can
6084	6262	2316	3292	0.962	 pretty well, but
6329	6484	1094	1310	0.993	it's
6360	6484	3679	3837	0.999	to
6569	6742	3820	4519	0.962	that you're
6573	6742	2035	2747	0.966	. Hey, Olaf,
6817	6977	1534	1907	1.000	math.
7066	7235	3983	4660	0.995	to imagine
7070	7230	839	1956	0.925	B : My technique
7310	7475	4079	4730	0.991	aren't just
7355	7452	2505	2672	0.792	SO
8425	8563	5701	6273	0.932	Unit 21 69
