413	999	6159	6493	1.000	Unit 19
1519	1674	1033	2048	0.997	True or False
1545	1670	2448	2875	0.996	Track19
1812	1958	830	4435	0.992	Listen and mark the sentences as T (True) or F (False).
2060	2220	1529	3925	0.991	The outdoor pool has five water slides.
2074	2203	826	984	1.000	1.
2282	2429	813	984	1.000	2.
2274	2433	1525	5332	0.995	There are dance classes and exercise bikes in the fitness center.
2496	2651	817	989	0.998	3.
2491	2660	1534	4651	0.987	You can sign up for tournaments in the sports hall.
2700	2886	1521	3996	0.984	 There are holiday programs for all ages.
2713	2869	813	975	1.000	4.
2918	3095	1516	5512	0.995	The center is open from eight a.m. to eight p.m. during the week.
2935	3077	826	971	1.000	5.
4699	4850	1019	1714	1.000	Dictation
4708	4832	2092	2519	0.995	Track19
4978	5147	830	3024	0.997	Listen and complete the passage.
5347	5503	1116	1503	1.000	Bored
5343	5516	4035	4695	1.000	do? Come
5600	5747	1973	3785	0.984	the Active Leisure Center. We
5880	6000	1455	2048	1.000	everyone.
6080	6244	1107	1389	1.000	The
6084	6235	3600	4567	0.998	heated outdoor
6311	6497	1622	1960	0.999	with
6324	6493	4132	4875	0.972	water slides
6569	6733	1846	2145	1.000	who
6573	6724	4317	4835	0.967	.There's
6804	7013	2017	2369	0.999	pool
6808	6995	4092	4664	0.999	for more
7066	7226	2211	2945	0.942	. Swimming
7062	7217	5640	5855	1.000	for
7106	7204	4075	4281	0.998	are
7297	7461	817	1384	1.000	all levels.
8425	8563	5701	6277	0.952	Unit 19 63
