430	861	6167	6444	0.960	Unit 
741	999	6282	6466	0.999	30
1709	1905	2105	2848	0.996	its leg. Vets
1727	1883	5341	5838	0.999	animals
1967	2136	2369	3231	0.978	 since animals
1963	2136	5438	5847	0.999	to tell
2211	2371	2035	2404	0.999	what
2447	2629	3983	4853	0.999	in animals by
2456	2642	1116	1899	1.000	Vets prevent
2687	2891	5473	5851	1.000	They
2700	2873	2228	3393	0.979	 and check-ups and
2944	3109	813	1094	1.000	also
2944	3117	3582	4053	0.991	how to
3189	3353	1802	3191	0.996	their animals. Vets use
3197	3362	5165	5851	0.998	to perform
3433	3602	2114	2743	0.994	. They fix
3437	3602	4778	5838	1.000	take out tumors,
3682	3846	1569	2316	1.000	X-rays, and
3677	3846	3253	3798	0.999	wounds.
3926	4095	1112	1740	0.972	Most vets
3917	4099	4378	5055	0.991	, including
4166	4330	2202	2901	0.969	A few vets
4157	4366	4238	4611	0.999	large
4419	4574	813	1292	0.971	such as
4419	4583	4967	5869	0.973	. Large-animal
4454	4579	2549	3015	0.868	-, cows,
4668	4801	3556	4915	0.977	to ranches and stables
4899	5072	1718	2954	0.999	patients live. Often,
4890	5067	4646	5024	1.000	when
5134	5320	1995	3244	0.988	give birth. Vets who
5383	5556	2035	2752	0.991	often work
5631	5800	817	1507	0.973	of weather.
5845	6089	5394	5851	0.951	. They
5876	6044	1121	1776	0.989	A few vets
5889	6036	3837	4101	1.000	and
6124	6298	2435	3358	0.999	zebras, sharks,
6382	6524	822	1934	0.999	creatures. Because
6386	6546	5108	5860	0.969	at any time,
6613	6791	3415	4813	0.991	long hours. Many vets
6862	7026	2712	3534	0.987	because they
7115	7279	2167	3565	0.992	every day, even though
7146	7257	5605	5842	0.999	can
7337	7515	3024	3503	0.929	or kick
7381	7506	4334	4633	0.999	vets.
8421	8572	5693	6277	0.967	Unit 30 97
