604	821	1850	4765	0.991	Unit 18 Man's Best Friend
1279	1447	4185	4616	0.932	 loyal
1341	1523	4998	5548	0.976	 ailment
1421	1616	4163	4721	1.000	burglar
1496	1665	4972	5411	1.000	blind
1523	1674	1046	1943	0.965	New Words
1590	1865	4158	5701	0.990	compassion companion
1794	1927	835	1982	0.982	Fill in the blanks.
2016	2167	826	1349	0.987	1. What
2025	2171	2444	5794	0.995	does your grandfather have that causes him to go to the
2211	2376	975	2334	0.994	hospital every month?
2402	2558	822	2176	0.990	2. The sick man has a
2393	2576	3226	6088	0.997	friend who visits him every day in the hospital.
2602	2758	822	3626	0.981	3. The old lady has a dog who is her constant
2798	2944	817	1143	0.902	4.A.
2793	2953	2193	5455	0.976	 broke into our home and stole our TV and computer.
2980	3166	2171	4580	0.989	 person cannot see with his or her eyes.
2993	3140	822	1134	1.000	5.A
3171	3362	813	1644	0.968	6. Jimmy felt
3171	3362	2716	5332	0.999	for the beggar, so he gave him five dollars.
3557	3730	1037	3169	0.995	Understanding the Context
3570	3708	3552	4005	0.995	Track18
3841	3975	835	3011	0.989	Listen and answer the questions.
4055	4223	826	4427	0.990	1. According to the speaker, what is NOT true about dogs?
4237	4423	980	3407	0.982	(a) Dogs are called “man's best friend."
4454	4614	989	2883	0.985	(b) Dogs are loyal and friendly.
4654	4801	989	4180	0.971	(c) Dogs are always worse than human companions.
4832	5014	980	3152	0.995	(d) Dogs have many good qualities.
5089	5258	817	6044	0.992	2. According to the speaker, what might be the most important benefit of having a pet?
5285	5445	984	2457	0.974	(a) Having better health
5289	5449	3314	4919	0.992	(b) Learning responsibility
5489	5649	993	2497	0.955	(c)  Learning compassion
5494	5640	3319	4514	0.998	(d) Getting exercise
5858	6018	1037	2334	0.973	Focus on Details
5880	6004	2725	3156	0.993	Track18
6129	6280	826	3182	0.981	Listen and write the missing words.
6360	6506	835	3446	0.999	1. Probably because dogs have many of the
6551	6706	984	2923	0.984	qualities we want in our human
6933	7106	822	1547	0.993	2. They are
6933	7106	2650	3565	0.985	 friendly, never
7119	7301	975	3204	0.992	argue, and are always glad to see us.
7319	7492	826	3486	1.000	3. Dogs, for example, guard our homes and
7546	7688	975	1701	0.979	scare away.
7714	7883	822	2259	0.992	4. Finally, pets teach us
8425	8563	5693	6269	0.965	Unit 18 59
