586	661	259	342	0.879	Y
635	1017	158	391	0.924	Unit 
1718	1900	2875	3996	0.994	into the sky. Dust
1714	1887	4972	5794	0.975	darkened the
1949	2136	2404	2752	0.934	. The
1949	2167	4233	4602	1.000	fires,
1963	2127	751	1204	0.999	Earth's
2207	2367	4154	4835	0.999	killed. The
2211	2371	1380	2413	1.000	tidal waves. The
2438	2624	5517	5776	0.998	left
2460	2629	1573	2879	1.000	poisoned. Very soon,
2696	2886	1916	2699	0.978	 plant-eating
2696	2864	3930	4361	0.999	When
2944	3122	751	1358	0.996	there was
2966	3113	3780	4514	1.000	meat-eating
3175	3353	738	1019	1.000	The
3197	3362	4026	4708	0.988	70 percent
3433	3606	3556	4536	0.982	Earth. The only
3726	3837	3670	3996	0.996	were
3948	4103	3042	3411	1.000	many
4152	4334	747	1103	1.000	food.
4414	4574	1046	1419	1.000	Some
4636	4859	5416	5807	1.000	They
4650	4819	756	1235	0.759	1ou p!p
4694	4814	3200	3363	0.995	to
4899	5058	751	1107	1.000	think
4907	5063	5262	5759	0.999	weaker.
4938	5063	3037	3371	0.998	were
5125	5338	729	1103	1.000	They
5152	5320	3147	3767	0.999	why. One
5387	5556	742	927	1.000	be
5396	5560	2114	3297	0.997	. Another might be
5609	5831	3820	4290	0.992	is why
5618	5827	742	1125	0.995	A big
5880	6031	3310	3547	0.860	. If
6124	6284	751	1121	1.000	killed
6115	6293	2321	2958	0.998	, it should
6111	6333	5394	5798	1.000	frogs.
6355	6537	738	1121	0.977	If the
6378	6542	3481	4686	0.981	most sea reptiles, it
6622	6768	2492	3411	0.993	crocodiles. Yet
6844	7026	738	1006	0.993	still
6853	7044	3996	4413	1.000	today.
8416	8572	347	896	0.924	16 Unit 3
