1510	1678	1033	2057	0.969	True or False
1545	1665	2483	2870	0.996	Track7
1812	1958	830	4440	0.991	Listen and mark the sentences as T (True) or F (False).
2065	2211	1543	4369	0.999	Charles Moore invented a dark noise machine.
2074	2207	826	984	0.971	1.
2269	2442	1534	4422	0.981	White noise can be heard if you listen carefully.
2278	2438	813	1006	1.000	2.
2496	2651	817	993	0.998	3.
2496	2647	1529	4523	0.991	White noise is made up of invisible sound waves.
2709	2869	1543	5701	0.988	Examples of white noise include sounds from traffic and loud music.
2713	2869	813	984	1.000	4.
2922	3095	1525	5877	0.993	The machine makes white noise in an opposite frequency to dark noise.
2935	3077	826	971	1.000	5.
4699	4850	1019	1718	1.000	Dictation
4721	4845	2110	2510	0.995	Track7
4983	5143	826	2883	0.996	Listen and complete the dialog.
5347	5503	822	1692	0.995	W: And now
5365	5498	4396	5222	0.991	, the moment
5591	5760	2519	2839	1.000	been
5591	5751	4721	5205	0.960	. Here's
5831	6009	2598	3240	0.995	this year's
5836	6000	5279	5869	1.000	: Charles
6076	6253	1103	2352	0.976	Moore! Charles, tell
6107	6262	4246	4616	0.999	your
6329	6480	817	1037	0.998	M:
6329	6480	2633	3204	0.965	! For the
6564	6746	5363	5864	0.957	 Let me
6577	6724	1934	2224	0.983	I've
6573	6733	3539	4251	1.000	white noise
6813	6973	3815	4356	0.995	is. Have
7057	7235	2202	2936	1.000	kept awake
7057	7217	5468	5860	0.998	of the
8421	8572	5750	6277	0.946	Unit 7 27
