595	821	1938	4704	0.990	Unit 10 Science for Girls
1265	1461	4163	4769	0.974	 division
1345	1536	4875	5570	0.999	encourage
1425	1625	4145	4747	0.963	 impress
1501	1692	4879	5614	0.999	experiment
1523	1674	1050	1943	0.992	New Words
1590	1772	4158	4787	1.000	convince
1647	1843	4835	5574	0.968	confidence
1789	1945	826	1987	0.997	Fill in the blanks.
2029	2189	3209	4519	0.996	her that he was right.
2034	2167	830	1978	0.978	1. He tried hard to
2229	2389	2787	5464	0.989	children to learn Spanish in primary school.
2234	2380	817	1565	0.979	2. I want to
2425	2593	817	4202	0.979	3. The boy's math teacher taught him how to do simple
2420	2584	5425	5908	1.000	in class
2616	2789	958	1600	0.999	last week.
2829	2975	822	2180	0.999	4. The scientist did an
2838	2984	3411	6080	0.978	to find out what the strange chemicals were.
3029	3206	822	1899	0.995	5. I was trying to
3029	3197	3121	5693	0.986	my father with my singing, but I ended up
3237	3384	980	2316	0.979	shocking him instead!
3424	3597	822	3011	0.993	6. To achieve success, you must have
3437	3584	4229	6009	0.982	in yourself and your abilities.
3810	3984	1041	3165	0.999	Understanding the Context
3828	3952	3543	3978	0.992	Track10
4081	4246	826	3015	0.990	Listen and answer the questions.
4326	4485	830	5363	0.992	1. According to the speaker, what do most girls think of science and math?
4525	4694	3692	5363	0.988	(b) They are boys' subjects.
4530	4690	984	2853	0.975	(a) They are fantastic subjects.
4725	4899	975	2989	0.987	(c) They are not very interesting.
4730	4890	3697	5016	0.997	(d) They are too easy.
4978	5147	822	3723	0.987	2. Why does the speaker like science and math?
5183	5343	984	2765	0.995	(a) Because all her friends do
5192	5338	3701	6031	0.986	(b) Because her teachers impressed her
5387	5547	984	3380	0.984	(c) Because her parents encouraged her
5378	5543	3697	5288	0.997	(d) Because she is unusual
5769	5925	1041	2330	0.999	Focus on Details
5791	5916	2721	3156	0.993	Track10
6049	6200	826	3182	0.994	Listen and write the missing words.
6284	6444	830	3389	0.991	1. They say their parents didn't do science
6480	6644	984	2567	0.982	experiments with them or
6684	6831	984	2202	1.000	them to learn math.
6875	7048	822	3692	0.968	2. For my eighth birthday, they gave me a kids?
7070	7244	980	3776	0.999	chemistry set, which helped me do all sorts of
7270	7439	967	1274	1.000	cool
7488	7639	830	1635	0.999	3. They were
7483	7648	2857	4660	0.977	with my science exam scores.
7666	7857	3011	3635	1.000	in myself.
7683	7830	822	1824	0.969	4. 1 have lots of
8421	8567	5693	6277	0.947	Unit 10 35
