466	1070	149	413	0.999	Unit 38
1519	1674	967	1991	0.998	True or False
1541	1665	2382	2809	0.994	Track38
1816	1949	769	4365	0.986	Listen and mark the sentences as T (True) or F (False).
2047	2234	1463	3969	0.996	The man was visiting relatives in Sydney.
2065	2211	756	923	1.000	1.
2269	2425	1459	3481	0.988	 The man fed sharks in Australia.
2278	2429	751	914	1.000	2.
2487	2656	1463	5064	0.997	The woman traveled to Bangkok with her father and sister.
2491	2651	756	910	0.999	3.
2696	2878	1459	4959	0.990	The woman's airplane ticket was cheaper than the man's.
2718	2860	756	901	1.000	4.
2918	3091	1455	4286	0.986	The airline never found the lost luggage at all.
2931	3082	756	914	1.000	5.
3690	3766	4449	4646	0.533	A
4699	4850	962	1648	1.000	Dictation
4721	4841	2026	2453	0.995	Track38
4970	5147	756	2818	0.999	Listen and complete the dialog.
5347	5534	5235	5781	0.995	! Jeremy
5352	5516	756	1692	0.980	W: Hey, Carl,
5378	5498	3499	3890	0.982	to see
5565	5751	2255	2804	0.952	that you
5791	5964	751	1921	0.962	M: Hi, Shelly. We
5827	5947	3943	4290	0.998	some
5827	5933	5653	5781	1.000	in
6013	6191	1037	1776	1.000	Sydney, but
6022	6169	3389	3653	0.999	last
6244	6395	756	1560	0.934	W: Oh, I've
6240	6391	3376	4114	0.995	to Australia
6449	6631	1011	1402	0.960	I was
6449	6617	2382	2949	0.996	! Tell me
6453	6617	4769	5073	0.955	like.
6675	6839	756	1437	0.982	M: It was
6680	6835	2927	3270	0.990	!We
6675	6839	5271	5785	0.985	, walked
6897	7084	3517	3877	0.969	, and
7124	7284	1037	1833	0.967	ocean. What
7128	7279	4413	5051	1.000	was when
7346	7506	3051	3772	1.000	to Brisbane
7341	7523	5394	5785	1.000	Great
8416	8567	268	949	0.967	120 Unit 38
