208	479	953	3051	0.998	Sports and Health
235	417	276	844	0.988	THEME
723	914	2079	4391	0.948	Unit 3l I Feel Awful!
1265	1523	4145	5517	0.969	 stomachache fever
1425	1705	4136	5679	0.991	thermometer certainly
1510	1683	975	1881	0.983	New Words
1576	1772	4128	4651	0.940	 plenty
1674	1852	5064	5578	0.972	 tongue
1812	1967	764	1916	0.998	Fill in the blanks.
2069	2229	760	2444	0.997	1. You taste food with your
2287	2451	751	1582	0.997	2. Billy had a
2291	2465	3051	4778	0.999	after eating too much candy.
2509	2669	751	1450	0.931	3. You will
2518	2687	2914	4980	0.988	pass your exam if you study hard.
2731	2913	742	4396	0.979	4. If your body temperature is too high, it means you have a
2958	3117	756	1424	0.991	5. There is
2958	3126	2888	4347	0.984	of coffee still in the pot.
3189	3348	756	1758	0.996	6. Doctors use a
3189	3348	3213	5095	0.982	 to take a person's temperature.
3606	3788	971	3103	0.979	Understanding the Context
3628	3753	3486	3912	0.995	Track31
3908	4064	764	2949	0.999	Listen and answer the questions.
4157	4339	756	3521	0.985	1. Why is the boy staying home from school?
4379	4557	910	1987	0.994	(a) He has a test.
4383	4552	3152	4286	0.974	(b) He has the flu.
4596	4779	3156	5275	0.996	(d) He forgot to do his homework.
4610	4779	910	2730	0.980	(c) He has a basketball game.
4899	5058	764	3411	0.997	2. Why does the boy want to recover soon?
5116	5285	914	2875	0.988	(a) He wants to play basketball.
5121	5294	3147	5468	0.999	(b) He wants to go on a camping trip.
5329	5507	3143	5011	0.988	(d) He has a test on Thursday.
5338	5503	914	3024	0.975	(c) He does not like to stay home.
5769	5925	975	2264	0.999	Focus on Details
5791	5916	2650	3081	0.994	Track31
6071	6222	760	3116	0.995	Listen and write the missing words.
6315	6484	756	1415	0.952	1. 1 have a
6315	6493	2734	3354	0.979	, my head
6537	6711	905	2813	0.994	hurts, and I have a sore throat.
6760	6933	751	1503	0.981	2. Keep this
6768	6928	2844	3547	0.999	under your
6986	7155	905	2633	0.999	tongue for a minute or two.
7217	7372	764	2246	0.999	3. Oh dear, you've got a
7444	7581	756	1354	0.954	4. You've
7435	7603	2703	3393	0.997	got a fever.
8416	8567	351	949	0.950	98 Unit 31
