599	839	1732	4761	0.979	Unit 38 Going on Vacation
1270	1470	4180	4853	0.999	kangaroo
1341	1523	5042	5561	1.000	deliver
1425	1603	4132	4673	0.948	 airline
1492	1705	5029	5592	0.998	luggage
1523	1674	984	1881	0.984	New Words
1581	1789	4141	4910	0.962	 unpleasant
1638	1825	4853	5407	0.999	deal
1794	1949	764	1925	0.996	Fill in the blanks.
2038	2211	756	1463	0.980	1. Can you
2043	2198	2606	4620	0.998	the parcel to her before Tuesday?
2242	2389	747	1059	1.000	2.A
2251	2398	2167	4695	0.982	 is a type of animal that lives in Australia.
2447	2616	756	1477	0.964	3. It is very
2451	2607	2567	5785	0.996	to be caught in a thunderstorm without an umbrella.
2664	2811	760	2958	0.990	4. She managed to get a really good
2660	2807	4084	5046	0.990	on her new car.
2833	3042	2628	4664	0.984	ticket from New York to Beijing.
2864	3011	760	1503	0.970	5. 1 need an
3060	3242	760	3147	0.990	6. Do you need any help carrying your
3455	3642	975	3112	0.999	Understanding the Context
3477	3602	3503	3912	0.995	Track38
3748	3895	764	2941	0.996	Listen and answer the questions.
3975	4143	764	3917	0.982	1. Which place did the man NOT visit in Australia?
4183	4361	914	1855	0.987	(a) Ayers Rock
4175	4352	3275	4040	0.998	(b) Brisbane
4392	4574	910	1587	0.987	(c) Sydney
4392	4548	3284	4915	0.986	(d) The Great Barrier Reef
4650	4827	751	4185	0.993	2. What is NOT something the woman did in Bangkok?
4867	5023	3284	4875	0.987	(b) She ate delicious food.
4876	5023	923	2321	0.996	(a) She rode elephants.
5081	5227	923	3077	0.992	(c) She walked through rainforests.
5072	5227	3279	4879	0.998	(d) She went to the beach.
5467	5627	980	2272	0.994	Focus on Details
5485	5609	2646	3081	0.994	Track38
5756	5907	764	3121	0.996	Listen and write the missing words.
5987	6138	760	1362	0.981	1. We fed
5991	6151	2413	3468	0.992	, walked through
6200	6351	914	3077	0.983	rainforests, and swam in the ocean.
6409	6555	769	3354	0.987	2. My dad knows someone who works for
6609	6768	927	3411	0.992	Qantas Airlines, so we were able to get a
6799	6999	892	1270	0.545	poo8
7013	7190	756	1477	0.980	3. The only
7017	7190	2558	3508	0.976	 part of the trip
7226	7377	914	5794	0.989	was after we got home, when we found out that the airline had lost some of our
7421	7621	896	1433	0.998	luggage.
7630	7803	751	2848	0.998	4. So the airline lost two pieces of
8425	8563	5697	6357	0.967	Unit 38 119
