599	817	1723	4796	0.978	Unit 27 What's in a Name?
1261	1536	4180	5592	0.939	nickname  confusing
1425	1598	4145	4589	0.999	born
1483	1709	4901	5829	0.979	 driver's license
1510	1683	975	1881	0.983	New Words
1572	1825	4110	5359	0.980	ridiculous boxer
1794	1949	760	1925	0.992	Fill in the blanks.
2038	2194	756	1960	0.986	1. Bill is a common
2038	2185	3429	4189	0.938	for William.
2251	2398	760	3033	0.996	2. It is illegal to drive a car without a
2465	2598	769	2382	0.997	3. Mike Tyson is a famous
2664	2798	760	2958	0.992	4. 1 don't like this story because it is
2669	2802	4409	5781	0.974	; I don't understand it.
2847	3038	3068	5649	0.980	on the 23rd of September fifteen years ago.
2864	3015	760	1595	0.999	5. Marta was
3069	3228	756	2013	0.998	6. Sam looked really
3077	3224	3499	5706	0.996	wearing a thick coat, hat and gloves
3273	3433	914	2413	0.998	on the hot, sunny beach.
3664	3837	980	3099	1.000	Understanding the Context
3690	3828	3486	3917	0.996	Track27
3935	4108	756	2945	0.992	Listen and answer the questions.
4179	4357	760	2870	0.997	1. What are the friends discussing?
4388	4561	3059	4435	0.997	(b) A trip to the beach
4397	4570	914	2861	0.988	(a) How people get their names
4601	4756	918	2070	0.951	(c)  Indian customs
4614	4761	3068	4110	0.995	(d) Renting a car
4867	5018	756	3385	0.995	2. What is the meaning of the man's name?
5081	5236	914	1433	0.943	(a) Pure
5085	5236	3064	3903	0.998	(b) Navigator
5280	5445	910	1512	0.960	(c) Boxer
5276	5458	3055	3710	0.989	(d) Sarang
5667	5836	975	2268	0.977	Focus on Details
5676	5800	2659	3077	0.997	Track27
5960	6111	756	3116	0.981	Listen and write the missing words.
6195	6351	764	2330	0.986	1. Sy, do you have a local
6395	6564	910	3411	0.985	that we can rent the car with for our trip
6609	6755	914	1780	0.993	this weekend?
6804	6982	751	3081	0.998	2. At the time I was born, things were
7008	7181	1894	3530	0.990	 and difficult for my family
7208	7386	896	1446	1.000	in India.
7430	7599	760	1455	0.998	3. So, your
7430	7599	2453	4783	0.998	is Jen, and your given name's Jennifer.
7630	7803	751	5323	0.987	4. Usually it's a way to show respect for a person, but some people make it
8416	8567	351	949	0.879	86   Unit 27
