413	1043	6150	6515	0.961	Unit 38
1723	1878	1103	1890	0.996	Barrier Reef.
1949	2100	822	1362	0.902	W: I've
1945	2109	4457	5205	0.992	to Australia
2194	2349	1099	1494	1.000	pretty
2376	2571	808	1622	0.958	M: My dad
2385	2571	5161	5851	0.996	for Qantas
2402	2544	3903	4207	1.000	who
2611	2780	1107	1811	0.980	Airlines, so
2629	2793	3736	4150	0.992	to get
2829	3002	1099	2774	0.999	The tickets were only $800
2811	3020	4475	5508	0.972	for a round trip.
3051	3220	817	1477	0.972	W: Wow,
3051	3220	3688	4638	0.999	deal! When we
3268	3468	2308	3068	0.998	to Bangkok
3499	3664	1107	1890	0.999	$1,000 for a
3508	3655	3446	4774	0.996	ticket, and Thailand's
3722	3881	2211	2813	1.000	Australia.
3944	4099	4273	5301	0.998	about Thailand?
3957	4090	826	1050	0.999	M:
3952	4095	1099	1472	0.998	What
4166	4348	4396	4743	0.928	, and
4175	4321	826	1068	0.961	W:
4170	4326	1085	1437	0.999	Well,
4201	4334	2861	3138	0.998	was
4392	4565	2558	3824	0.987	was exciting, but I'd
4614	4770	1103	1600	0.999	that the
4610	4796	4923	5820	0.999	part. The only
4654	4765	2949	3222	0.995	was
4827	5001	5231	5838	1.000	was after
5058	5223	3002	3609	0.945	 when we
5050	5223	5341	5864	0.998	that the
5267	5445	2119	2672	0.999	had lost
5258	5480	5534	5877	0.966	. My
5498	5654	1103	1573	0.995	father's
5498	5680	2870	3393	1.000	and my
5547	5658	5517	5833	0.996	were
5938	6115	808	1358	0.985	M: So,.
5942	6115	2813	3103	0.999	lost
5951	6102	4550	4734	0.996	of
6169	6329	1099	1446	1.000	How
6195	6346	3991	4435	0.940	 you to
6391	6551	1099	1477	1.000	back?
6609	6768	817	1481	0.961	W: Three
6604	6782	4629	5077	1.000	is that
6613	6777	2281	2571	1.000	but
6831	7008	3037	4101	1.000	found them, they
7066	7239	1099	1587	0.999	right to
8425	8563	5697	6343	0.969	Unit 38 121
