421	972	6124	6453	0.999	Unit 37
1519	1674	1033	2053	0.998	True or False
1550	1670	2457	2879	0.994	Track37
1812	1958	830	4444	0.981	Listen and mark the sentences as (T) True or (F) False.
2025	2189	1525	5697	0.994	 Statistics show that 40 percent of people killed in car accidents were
2038	2167	826	971	1.000	1.
2216	2380	1538	2919	0.997	not wearing seat belts.
2420	2593	1525	5789	0.988	 Seat belts have saved a lot of money in medical costs in the past thirty
2438	2576	822	962	1.000	2.
2633	2789	1529	1921	1.000	years.
2829	2971	822	967	1.000	3.
2820	2989	1525	3991	0.974	 Some states require the use of seat belts.
3024	3215	795	1006	0.998	4.
3038	3206	1525	5794	0.993	The government does not let adults smoke, even though they want to.
3242	3437	1516	5961	0.997	 Those who are against seat belt laws say public safety is more important
3260	3411	822	984	1.000	5.
3433	3597	1543	2567	0.998	than free choice.
4699	4850	1019	1718	1.000	Dictation
4708	4832	2088	2514	0.996	Track37
4983	5147	830	3024	0.994	Listen and complete the passage.
5347	5529	3666	4655	1.000	the government
5360	5503	1121	1477	1.000	Some
5569	5742	3226	3684	0.999	by law
5787	5960	2752	3732	0.997	and taxis. They
5827	5933	1815	1943	0.999	in
6022	6160	4400	4989	0.968	 Statistics
6058	6164	1855	2132	0.999	save
6240	6404	2162	3020	0.981	60 percent of
6240	6413	5442	5842	0.987	in car
6489	6622	2312	2888	0.997	were not
6688	6835	826	1653	1.000	Statistics also
6680	6875	3468	4251	0.966	 most people
6906	7066	2435	3099	0.994	survive. In
6902	7062	4607	4809	1.000	30
7119	7297	2541	2883	0.999	have
7119	7288	3991	5192	0.956	almost $600 billion
7346	7506	2831	3143	0.882	 The
7381	7506	5521	5847	0.983	costs
8425	8563	5693	6352	0.934	Unit 37 117
