608	812	1446	5108	0.971	Unit 7 The White Noise Machine
1283	1443	4172	4690	1.000	reduce
1345	1550	4959	5728	0.959	 microphone
1439	1607	4154	4708	1.000	contest
1505	1683	4945	5570	0.971	 powerful
1523	1674	984	1877	0.994	New Words
1576	1789	4158	4840	0.955	 frequency
1661	1825	4919	5508	0.985	 invisible
1794	1949	764	1925	0.998	Fill in the blanks.
2047	2180	769	2022	0.949	1. The winner of the
2034	2216	3284	4246	0.983	will get a prize.
2234	2398	751	1529	0.924	2. 1'd like to
2251	2398	2791	5055	0.991	my weight through diet and exercise.
2447	2616	3451	5750	0.999	so that everyone can hear you clearly.
2451	2611	760	2193	0.999	3. Please speak into the
2664	2811	760	1991	0.999	4. Something that is
2664	2807	3257	4216	1.000	cannot be seen.
2864	3015	756	2545	0.986	5. We measure a sound by its
3064	3220	760	2136	0.989	6. A tidal wave can be
3077	3224	3415	5679	0.995	enough to destroy villages by the sea.
3455	3642	967	3103	1.000	Understanding the Context
3477	3615	3508	3895	0.997	Track7
3744	3895	760	2941	0.981	Listen and answer the questions.
3984	4139	760	2857	0.996	1. What is dark noise made up of?
4188	4357	914	2659	0.981	(a) Sounds you hear at night
4188	4361	3248	5077	0.997	(b) Sounds that are very quiet
4383	4570	905	2769	0.969	(c) Sounds that help you sleep
4406	4552	3253	5772	0.977	(d) Sounds that disturb your concentration
4672	4805	769	3991	0.994	2. What is NOT true about the white noise machine?
4872	5023	918	5587	0.981	(a) It does not need a microphone.  (b) It reduces the effects of dark noise.
5081	5227	923	5767	0.988	(c) It was invented by Charles Moore.(d) It determines the frequency of sounds.
5471	5627	975	2281	0.999	Focus on Details
5485	5609	2646	3068	0.994	Track7
5756	5911	764	3116	0.998	Listen and write the missing words.
5991	6147	760	3262	0.988	1. Here's the winner of this year's science
6204	6338	1947	3015	0.999	: Charles Moore!
6395	6564	751	2536	0.995	2. White noise is made up of
6609	6764	910	3402	0.987	waves of sound that reduce the effects of
6808	6977	910	3648	0.997	dark noise by making sounds of the opposite
7013	7199	910	1547	1.000	frequency.
7230	7377	760	2237	0.993	3. As a sound enters the
7235	7368	3332	5526	0.979	. the machine determines the sound's
7426	7608	905	1547	1.000	frequency.
7634	7794	751	3244	0.974	4. Then it makes a sound in the opposite
7634	7790	4347	5556	0.998	that cancels out the
7843	7990	914	1617	0.999	first sound.
8412	8572	347	901	0.996	26Unit 7
