426	861	6167	6444	0.931	Unit 
732	1003	6269	6471	0.509	23
1723	1887	1793	3125	0.999	that da Vinci actually
1727	1878	5187	5851	0.991	of himself.
1954	2176	804	1433	0.883	They say .
1954	2127	2637	3033	0.996	looks
1963	2131	4088	4519	0.938	to his.
2211	2367	822	1354	0.993	da Vinci
2211	2376	4119	4664	0.983	so much
2442	2620	1991	2708	0.998	it with him
2451	2620	4484	4994	0.988	until he
2696	2864	2844	3468	0.999	of France.
2727	2864	1235	1419	0.997	to
2935	3109	1103	1393	1.000	The
2940	3109	3912	4154	1.000	for
2984	3091	5328	5833	1.000	reasons.
3189	3348	817	1820	1.000	The best-known
3189	3348	3974	4743	0.991	Mona Lisa's
3433	3593	1850	2158	0.901	It is
3433	3588	4321	4827	0.947	if she is
3664	3846	4185	4818	0.938	. Another
3726	3828	2057	2206	0.998	or
3908	4095	3631	4207	0.986	is that it
3926	4077	817	1041	1.000	the
4157	4348	804	1151	1.000	from
4166	4330	3244	5130	0.997	in 1911. Both France and Italy
4401	4570	2466	3029	0.953	look for 
4401	4579	5640	5886	0.983	.It
4694	4819	822	1081	0.998	was
4690	4814	2976	3257	0.999	two
4690	4801	5284	5420	1.000	in
4890	5067	1842	2620	0.996	in France. It
4899	5063	5460	5855	0.999	at the
4943	5058	4246	4431	1.000	on
5147	5312	813	1842	0.987	Louvre Museum
5143	5316	2435	3578	0.997	Paris. People from
5378	5569	3811	4136	1.000	each
5409	5578	1833	2202	0.998	go to
5423	5547	4967	5126	0.998	to
5636	5791	1653	2835	0.959	Mona Lisa. In fact,
5640	5791	4866	5112	1.000	has
5885	6049	2778	3459	1.000	today that
6138	6293	2039	2800	1.000	many times.
8421	8563	5693	6277	0.945	Unit 12 43
