595	839	1670	4884	0.991	Unit 25 My Favorite Teacher
1270	1439	4163	4646	0.941	 beard
1350	1541	5029	5811	0.999	wastebasket
1430	1607	4158	4642	0.974	 active
1501	1692	5007	5464	0.945	 guilty
1510	1683	975	1881	0.983	New Words
1572	1856	4128	5570	0.953	 demonstrate  gestures
1781	1936	764	1921	0.998	Fill in the blanks.
2020	2180	760	2967	0.998	1. My grandfather has a long, white
2207	2376	2998	4954	0.989	how to make a good sandwich?
2211	2380	756	1842	0.989	2. Please can you
2398	2576	751	3754	0.992	3. People who cannot hear use sign language and
2442	2549	4937	5086	0.994	to
2624	2744	918	1780	1.000	communicate.
2793	2944	751	2892	0.985	4. Trash should be thrown into the
2980	3153	756	2492	0.999	5. The judge found the thief
2984	3166	3662	4923	0.991	of taking the money.
3166	3353	3231	4884	0.997	in order to remain healthy.
3171	3353	760	2075	0.983	6. People should stay
3562	3722	984	3103	0.985	Understanding the Context
3579	3704	3477	3925	0.996	Track25
3828	3979	756	2941	0.998	Listen and answer the questions.
4064	4197	773	2365	0.991	1. Who was Mr. Lambert?
4237	4410	910	2158	0.969	(a) A football coach
4250	4406	3253	4514	0.998	(b) A French teacher
4445	4605	918	2281	0.989	(c) An English teacher
4445	4605	3248	4519	0.997	(d) A science teacher
4690	4867	747	5609	0.991	2. What is the most important reason that the speaker feels that his teacher was
4894	5063	905	1477	0.994	so good?
5094	5241	923	2479	0.996	(a) He was always active.
5098	5245	3262	4888	0.997	(b) He demonstrated ideas.
5276	5445	910	2677	0.969	(c) He loved all his students.
5294	5440	3253	4879	0.991	(d) He used to act in class.
5662	5809	980	2268	0.999	Focus on Details
5694	5818	2664	3090	0.997	Track25
5933	6084	760	3112	0.988	Listen and write the missing words.
6155	6306	760	3160	0.993	1. He was short, with dark hair, a thick
6360	6506	1912	2976	0.959	, and a big smile.
6546	6702	756	3398	0.988	2. His classes were never boring because he
6742	6906	910	1622	0.999	was always
6737	6911	2642	3547	0.998	, trying to find
6942	7088	910	3125	0.982	new methods to communicate ideas.
7137	7284	764	3547	0.991	3. First, he pulled a desk near the blackboard,
7328	7488	910	1824	1.000	and then put a
7324	7475	2883	5196	0.993	between the desk and the blackboard.
7506	7688	4980	5490	1.000	because
7515	7688	751	3947	0.991	4. Whenever that happened, the students always felt 
7723	7870	923	2989	0.984	they had so much respect for him.
8416	8567	351	953	0.957	80 Unit 25
