404	999	6163	6488	0.998	Unit 23
1523	1687	1028	1784	1.000	Summary
1536	1661	2176	2602	0.996	Track23
1807	1958	826	3530	0.989	Listen and order the sentences from 1-5.
2056	2229	1516	5293	0.991	 American families are changing from the way they used to be.
2074	2207	826	984	0.971	1.
2282	2433	817	984	1.000	2.
2274	2451	1525	5455	0.997	Many US marriages end in divorce, and many people stay single.
2469	2682	1525	3965	0.995	The types of families are also changing.
2496	2651	817	989	0.998	3.
2709	2869	1534	4809	0.987	One reason is the greater number of working women.
2713	2869	813	975	1.000	4.
2922	3073	1521	4405	0.980	 The main difference is that families are smaller.
2935	3077	826	971	1.000	5.
4699	4850	1019	1714	1.000	Dictation
4708	4832	2092	2519	0.996	Track23
4978	5147	830	3024	0.994	Listen and complete the passage.
5360	5498	1129	1732	1.000	American
5383	5507	4501	4725	0.999	are
5583	5756	1916	2606	1.000	from what
5578	5765	4251	4673	1.000	about
5813	6013	4246	4704	0.999	is that
5831	6018	1802	2378	0.981	ago. The
6080	6235	1960	2985	0.987	much smaller. In
6107	6244	4352	4721	1.000	most
6315	6497	2149	2927	0.982	farms. They
6369	6475	4866	5016	0.997	to
6564	6737	1587	1987	0.999	work.
6795	6999	1099	1556	0.795	KepoL
6813	6973	3684	4088	0.999	live in
6817	6982	5306	5838	0.997	. Parents
7062	7208	3064	3895	0.999	their children
7306	7461	822	1332	0.973	them. It
7306	7475	2558	3174	1.000	becoming
7328	7461	5367	5855	0.998	to raise
8425	8563	5697	6277	0.949	Unit 23 75
