604	821	1811	4774	0.996	Unit 12 A Famous Portrait
1283	1479	4180	4910	0.959	 apparently
1363	1519	4954	5556	0.999	portrait
1421	1630	4163	4844	0.998	landscape
1523	1674	1046	1943	0.962	New Words
1510	1665	4994	5464	1.000	model
1598	1776	4163	4778	0.977	 arrogant
1665	1834	4976	5477	0.973	 appeal
1789	1945	826	1991	0.997	Fill in the blanks.
2038	2171	830	2760	0.981	1. That dress looks nice on that
2038	2171	3996	5706	0.957	; I don't think it would look
2234	2380	971	1881	0.999	so nice on me!
2429	2584	822	1784	0.997	2. Bright colors
2433	2589	3051	4176	0.999	to young children.
2624	2793	3969	5807	0.983	 with lots of mountains, trees,
2633	2780	830	2699	0.975	3. This country has a beautiful
2829	2980	980	1639	0.998	and rivers.
3029	3193	2202	5372	0.995	, the painting was sold last week to a very rich man.
3038	3166	822	971	1.000	4.
3224	3384	813	1125	1.000	5.A
3228	3397	2360	5354	0.985	is a painting or photo of someone's face or head.
3424	3579	817	1186	0.924	6. An
3419	3602	2417	5666	0.991	 person thinks he or she is better than everybody else.
3810	3984	1037	3169	0.997	Understanding the Context
3833	3970	3543	4000	0.995	Track12
4081	4246	826	3015	0.989	Listen and answer the questions.
4312	4499	822	4501	0.996	1. According to the speaker, what is true about the painting?
4508	4708	3341	5583	0.987	(b) It was the painter's first painting.
4525	4685	984	2848	0.977	(a) It was made with oil paint.
4716	4890	980	2910	0.993	(c) It was painted in the 1700s.
4974	5156	813	4607	0.987	2. What is the best-known reason that the painting is famous?
5187	5343	984	2853	0.993	(a) It was once stolen in 1911.
5196	5343	3354	5570	0.979	(b) It was sold to the king of France.
5378	5551	980	2923	0.978	(c) It has an unusual landscape.
5374	5547	3345	5561	0.973	(d) The model has an unusual smile.
5765	5938	1037	2334	0.992	Focus on Details
5787	5911	2716	3156	0.992	Track12
6049	6200	826	3182	0.986	Listen and write the missing words.
6280	6422	826	1244	0.982	1. The
6275	6435	2242	3363	0.971	was done with oil
6475	6653	971	2980	0.984	paint on a simple piece of wood.
6680	6835	826	3530	0.994	2. The portrait shows a woman in front of a
6879	7039	1965	2993	0.973	with mountains.
7075	7239	826	3547	0.991	3. It is difficult to say if she is being pleasant
7275	7448	975	1639	0.987	or looking
7483	7643	822	2985	0.991	4. In fact, the painting has so much
7692	7839	1982	4519	0.996	today that it has been copied many times.
8421	8567	5693	6269	0.900	Unit 12 41
