599	835	1868	4765	0.995	Unit 24 Making Decisions
1279	1443	4167	4752	0.941	 method
1323	1514	4897	5345	0.924	 equal
1439	1594	4154	4567	0.999	vote
1487	1687	4893	5490	0.990	 privilege
1523	1674	1050	1943	0.992	New Words
1576	1758	4110	4673	0.949	 choice
1638	1838	4875	5574	0.951	 household
1789	1945	826	1987	0.997	Fill in the blanks.
2025	2194	822	1710	0.997	1. The average
2038	2185	2765	5825	0.987	is made up of two parents and one or more children.
2234	2371	822	1402	0.997	2. Which
2234	2380	2475	4941	0.988	do you think is best for learning French?
2420	2598	817	1406	0.998	3. People
2420	2593	2461	5851	0.998	during an election to choose the leaders of their country.
2624	2775	5534	5715	0.998	of
2638	2771	830	4484	0.987	4. You have done so well on the exam! You have earned the
2815	3002	971	2250	0.978	going to the concert.
3029	3184	830	2277	0.984	5. If you had to make a
3024	3184	3332	5767	0.999	between cheesecake and chocolate cake,
3242	3375	989	2554	0.999	which would you choose?
3442	3575	835	2686	0.988	6. You and your sister have an
3446	3579	3767	5605	0.980	amount of rice on your plates.
3810	3984	1037	3160	0.998	Understanding the Context
3828	3952	3565	3996	0.984	Track24
4086	4241	826	3015	0.987	Listen and answer the questions.
4321	4490	826	4519	0.986	1. According to the speaker, what is NOT true about voting?
4530	4676	989	3297	0.978	(a) Each family member has one vote.
4721	4885	980	5029	0.999	(b) Each family member has an equal say in what is being decided.
4925	5089	980	3750	0.977	(c) Only parents and older children can vote.
5121	5289	980	4704	0.986	(d) You should think of a way to break a tie before you vote.
5383	5543	822	5693	0.998	2. Which method of making family decisions is NOT mentioned by the speaker?
5587	5742	3130	5811	0.979	(b) Letting the head of the household decide
5591	5747	984	2075	0.979	(a) Having a vote
5787	5947	984	5425	0.975	(c)  Taking turns to make decisions  (d) Giving younger children privileges
6173	6329	1041	2343	0.999	Focus on Details
6195	6320	2708	3152	0.993	Track24
6449	6604	826	3187	0.987	Listen and write the missing words.
6688	6826	826	1261	0.991	1. One
6684	6831	2391	3459	0.999	is to have a vote.
6879	7030	817	3543	0.986	2. You should think of an idea to break a tie
7079	7248	975	1670	0.999	before you
7288	7435	826	3508	0.994	3. A second method is to give older children
7470	7657	971	1428	1.000	special
7688	7821	830	3451	0.989	4. A fourth method is to let the head of the
7874	8030	2110	3499	0.997	decide on what is best.
8425	8563	5697	6273	0.987	Unit 2477
