608	812	1648	4897	0.985	Unit 5 The Weather Forecast
1265	1456	4123	4721	0.998	forecast
1363	1514	5033	5504	0.999	cancel
1439	1603	4110	4699	1.000	resident
1523	1674	984	1877	0.993	New Words
1510	1692	5007	5618	1.000	continue
1563	1865	4088	5627	0.975	unbelievable groceries
1794	1954	760	1925	0.989	Fill in the blanks.
2047	2194	764	2475	0.982	1. According to the weather
2038	2198	3736	5570	0.985	 it will rain all day tomorrow.
2238	2407	3415	5631	0.992	her appointment with the doctor on
2251	2411	756	2162	0.984	2. Mrs. Jones wants to
2442	2620	892	1450	1.000	Tuesday.
2656	2820	756	1534	0.973	3. Are you a
2660	2820	2809	4519	0.973	of this city, or just a visitor?
2851	3038	742	3240	0.990	4. I must stop reading my book now; Ill
2873	3020	4506	5754	0.984	reading it tomorrow
3064	3242	910	1477	1.000	morning.
3268	3433	760	3842	0.999	5. Did you see how much that TV costs? That's an
3255	3459	5073	5495	0.967	 price!
3477	3646	764	4255	0.986	6. My mother goes to the supermarket every week to buy
3873	4046	975	3103	1.000	Understanding the Context
3890	4010	3521	3912	0.995	Track5
4152	4312	760	2941	0.994	Listen and answer the questions.
4397	4543	769	3736	0.996	1. What is the weather forecast for the weekend?
4596	4770	914	1868	0.952	(a) A cold spell
4592	4765	3055	4281	0.992	(b) Clear and sunny
4805	4961	914	2268	0.985	(c) Rainier than usual
4801	4961	3059	4238	0.993	(d) Snow and wind
5076	5227	760	3437	0.988	2. What are Jenny and Paul planning to do?
5276	5436	914	2162	0.996	(a) Swim in the lake
5272	5445	3059	4334	0.993	(b) Prepare for work
5476	5662	914	1894	0.982	(c) Go camping
5476	5649	3059	4031	1.000	(d) Get married
5880	6036	975	2272	0.999	Focus on Details
5898	6022	2659	3051	0.996	Track5
6169	6320	760	3116	0.998	Listen and write the missing words.
6395	6560	756	3451	0.981	1. And now, over to Barry with our weather
6609	6755	2123	3196	0.999	for this weekend.
6799	6986	751	1547	1.000	2. Well, Sue,
6808	6968	2756	3613	0.965	of Seattle will
7017	7181	910	3547	0.992	be happy to hear that this rainy spell we've
7221	7395	910	3349	0.998	been having is finally coming to an end.
7435	7577	764	3613	0.992	3. It looks like it'll be a clear weekend after all
7634	7790	910	2158	0.997	so we won't have to
7639	7794	3376	4589	0.989	our trip to the lake.
7839	8012	751	3231	0.987	4. Let's stop at a store and pick up some
7843	8003	4440	5433	0.961	 on the way out.
8416	8567	351	901	0.965	20 Unit 5
