470	1065	145	408	0.851	07 !un
1519	1674	962	1991	0.998	True or False
1541	1665	2391	2804	0.992	Track40
1816	1949	769	4369	0.990	Listen and mark the sentences as T (True) or F (False).
2065	2211	756	923	1.000	1.
2060	2220	1472	3178	1.000	The cruise begins in Miami.
2256	2456	1450	4387	0.988	There are music and dance shows each evening.
2282	2433	751	914	1.000	2.
2487	2656	1463	4607	1.000	There are interesting and fun activities for children.
2496	2651	756	914	1.000	3.
2691	2895	1459	3912	0.998	The ship has five huge swimming pools.
2713	2869	751	914	0.999	4.
2926	3091	1463	4066	0.994	Passengers are not allowed to go on shore.
2931	3082	756	914	1.000	5.
4699	4850	962	1648	1.000	Dictation
4708	4832	2017	2435	0.993	Track40
4978	5147	760	2958	0.994	Listen and complete the passage.
5343	5511	1046	2228	0.968	Family Cruise Line
5378	5511	4119	4558	0.998	a new,
5583	5760	2044	2563	0.999	that the
5596	5769	4884	5789	0.963	 can enjoy! We
5822	6000	3437	4163	0.996	for families
5840	5996	747	1068	0.999	have
6084	6240	1736	4070	0.991	on our Family Caribbean Cruise. This
6089	6235	5187	5785	0.999	one-week
6333	6480	3556	4765	1.000	Miami, Florida and
6564	6728	3125	3780	1.000	Caribbean
6573	6724	4774	5337	0.930	. There is
6799	6986	1727	2184	0.995	for the
6817	6973	5271	5776	0.941	and do!
7057	7226	2435	3037	0.970	, we have
7062	7213	4514	4682	0.999	of
7301	7461	1538	1762	1.000	for
7301	7470	3134	3591	0.991	, lunch,
7297	7461	5235	5763	0.983	We also
8416	8567	272	949	0.962	126 Unit 40
