479	1070	149	413	0.999	Unit 34
1532	1683	967	1714	0.999	Summary
1550	1670	2114	2536	0.996	Track34
1807	1958	760	3473	0.991	Listen and order the sentences from 1-5.
2029	2180	1472	5693	0.988	One of the things that started the Revolutionary War was an incident
2034	2167	760	901	1.000	1.
2207	2376	1481	5781	0.992	where a group of Americans dumped a British shipment of tea into the
2398	2553	1477	2510	0.997	ocean in Boston.
2607	2780	1468	3371	0.991	Could I offer you a cup of tea?
2616	2758	756	901	1.000	2.
2807	2993	1433	5578	0.993	 I read about a study last week that showed people who drink green
2815	2980	747	936	0.998	3.
3011	3171	1468	5627	0.993	tea are less likely to get serious diseases, like cancer or heart disease.
3224	3371	760	901	1.000	4.
3224	3384	1446	4783	0.985	 I just don't think green tea tastes as good as black tea.
3446	3588	760	905	1.000	5.
3437	3610	1468	5213	0.982	Well, history tells us that in the past, good black tea has been
3633	3779	1481	3679	1.000	considered more valuable then gold.
4699	4850	962	1644	0.999	Dictation
4694	4841	2022	2457	0.996	Track34
4978	5143	760	2818	0.997	Listen and complete the dialog.
5343	5503	1011	1547	0.943	Could I
5356	5489	764	975	0.998	M:
5409	5476	3178	3240	0.994	a
5560	5742	923	1323	0.999	Yes,
5578	5711	764	997	0.968	W:
5574	5725	3890	4673	0.979	much. What
5574	5720	5592	5772	0.995	op
6022	6160	760	975	0.998	M:
6013	6178	2184	4897	0.982	Earl Grey, English Breakfast, Irish Breakfast,
6222	6426	1033	1714	1.000	Darjeeling.
6462	6613	756	1433	0.980	W: Those
6462	6622	3688	4229	0.957	teas. Do
6711	6857	1037	1296	1.000	any
6897	7066	2272	2800	0.837	1,uop 1°
6897	7062	3807	4079	1.000	like
6915	7048	760	989	0.999	M:
6915	7048	1024	1266	0.834	I'm
7124	7284	751	1371	0.980	W:How
7115	7288	3051	3587	0.968	 not like
7124	7288	5262	5767	0.995	? It's so
7341	7510	3886	4198	1.000	than
7390	7492	2782	2923	0.995	to
8412	8567	268	953	0.941	108Unit 34
